Generation,Best CP,Best CO,Best CO_Score,Mean CO_Score,Routes
145,15.54335260115607,71.0,71.0,119.41025641025641,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
146,15.54335260115607,71.0,71.0,119.81395348837209,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
147,15.54335260115607,71.0,71.0,134.8095238095238,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
148,15.54335260115607,71.0,71.0,133.0681818181818,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
149,15.54335260115607,71.0,71.0,124.175,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
150,15.54335260115607,71.0,71.0,112.7948717948718,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
151,15.54335260115607,71.0,71.0,118.64864864864865,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
152,15.54335260115607,71.0,71.0,101.02777777777777,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
153,15.54335260115607,71.0,71.0,134.4047619047619,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
154,15.54335260115607,71.0,71.0,115.56410256410257,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
155,15.54335260115607,71.0,71.0,131.09756097560975,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
156,15.54335260115607,71.0,71.0,146.2439024390244,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
157,15.54335260115607,71.0,71.0,143.91304347826087,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
158,15.54335260115607,71.0,71.0,127.1025641025641,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
159,15.54335260115607,71.0,71.0,127.72093023255815,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
160,15.54335260115607,71.0,71.0,134.09756097560975,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
161,15.54335260115607,71.0,71.0,113.25,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
162,15.54335260115607,71.0,71.0,122.65853658536585,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
163,15.54335260115607,71.0,71.0,112.44186046511628,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
164,15.54335260115607,71.0,71.0,145.5,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
165,15.54335260115607,71.0,71.0,112.41176470588235,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
166,15.54335260115607,71.0,71.0,125.25581395348837,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
167,15.54335260115607,71.0,71.0,111.85714285714286,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
168,15.54335260115607,71.0,71.0,128.97435897435898,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
169,15.54335260115607,71.0,71.0,114.55263157894737,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
170,15.54335260115607,71.0,71.0,127.34883720930233,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
171,15.54335260115607,71.0,71.0,118.64102564102564,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
172,15.54335260115607,71.0,71.0,113.27777777777777,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
173,15.54335260115607,71.0,71.0,122.46153846153847,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
174,15.54335260115607,71.0,71.0,122.7,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
175,15.54335260115607,71.0,71.0,112.6046511627907,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
176,15.54335260115607,71.0,71.0,123.61904761904762,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
177,15.54335260115607,71.0,71.0,148.46511627906978,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
178,15.54335260115607,71.0,71.0,104.6,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
179,15.54335260115607,71.0,71.0,105.0,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
180,15.54335260115607,71.0,71.0,136.28571428571428,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
181,15.54335260115607,71.0,71.0,122.7560975609756,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
182,15.54335260115607,71.0,71.0,145.20833333333334,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
183,15.54335260115607,71.0,71.0,137.0909090909091,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
184,15.54335260115607,71.0,71.0,127.78571428571429,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
185,15.54335260115607,71.0,71.0,131.46511627906978,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
186,15.54335260115607,71.0,71.0,109.0,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
187,15.54335260115607,71.0,71.0,101.13513513513513,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
188,15.54335260115607,71.0,71.0,127.32558139534883,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
189,15.54335260115607,71.0,71.0,125.86363636363636,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
190,15.54335260115607,71.0,71.0,117.9090909090909,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
191,15.54335260115607,71.0,71.0,118.33333333333333,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
192,15.54335260115607,71.0,71.0,134.53488372093022,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
193,15.54335260115607,71.0,71.0,137.11627906976744,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
194,15.54335260115607,71.0,71.0,113.73809523809524,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
195,15.54335260115607,71.0,71.0,132.38636363636363,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
196,15.54335260115607,71.0,71.0,144.1627906976744,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
197,15.54335260115607,71.0,71.0,146.73333333333332,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
198,15.54335260115607,71.0,71.0,108.53658536585365,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
199,15.54335260115607,71.0,71.0,123.65957446808511,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
200,15.54335260115607,71.0,71.0,140.46511627906978,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
201,15.54335260115607,71.0,71.0,121.1951219512195,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
202,15.54335260115607,71.0,71.0,137.025,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
203,15.54335260115607,71.0,71.0,126.92682926829268,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
204,15.54335260115607,71.0,71.0,130.21951219512195,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
205,15.54335260115607,71.0,71.0,122.425,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
206,15.54335260115607,71.0,71.0,109.0,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
207,15.54335260115607,71.0,71.0,120.72093023255815,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
208,15.54335260115607,71.0,71.0,110.1842105263158,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
209,15.54335260115607,71.0,71.0,124.25,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
210,15.54335260115607,71.0,71.0,138.52272727272728,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
211,15.54335260115607,71.0,71.0,116.04545454545455,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
212,15.54335260115607,71.0,71.0,120.26190476190476,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
213,15.54335260115607,71.0,71.0,120.27659574468085,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
214,15.54335260115607,71.0,71.0,107.76315789473684,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
215,15.54335260115607,71.0,71.0,121.475,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
216,15.54335260115607,71.0,71.0,128.0681818181818,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
217,15.54335260115607,71.0,71.0,109.25,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
218,15.54335260115607,71.0,71.0,144.25,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
219,15.54335260115607,71.0,71.0,109.76315789473684,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
220,15.54335260115607,71.0,71.0,122.12820512820512,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
221,15.54335260115607,71.0,71.0,116.85714285714286,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
222,15.54335260115607,71.0,71.0,132.57894736842104,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
223,15.54335260115607,71.0,71.0,115.75675675675676,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
224,15.54335260115607,71.0,71.0,119.69444444444444,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
225,15.54335260115607,71.0,71.0,157.125,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
226,15.54335260115607,71.0,71.0,142.66666666666666,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
227,15.54335260115607,71.0,71.0,129.14634146341464,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
228,15.54335260115607,71.0,71.0,106.97560975609755,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
229,15.54335260115607,71.0,71.0,135.95555555555555,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
230,15.54335260115607,71.0,71.0,105.9,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
231,15.54335260115607,71.0,71.0,111.09756097560975,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
232,15.54335260115607,71.0,71.0,126.39473684210526,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
233,15.54335260115607,71.0,71.0,135.29268292682926,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
234,15.54335260115607,71.0,71.0,141.3095238095238,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
235,15.54335260115607,71.0,71.0,137.9777777777778,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
236,15.54335260115607,71.0,71.0,132.609756097561,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
237,15.54335260115607,71.0,71.0,125.36585365853658,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
238,15.54335260115607,71.0,71.0,126.52173913043478,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
239,15.54335260115607,71.0,71.0,125.68085106382979,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
240,15.54335260115607,71.0,71.0,112.41304347826087,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
241,15.54335260115607,71.0,71.0,139.28571428571428,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
242,15.54335260115607,71.0,71.0,130.125,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
243,15.54335260115607,71.0,71.0,133.04545454545453,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
244,15.54335260115607,71.0,71.0,142.16666666666666,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
245,15.54335260115607,71.0,71.0,102.94871794871794,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
246,15.54335260115607,71.0,71.0,121.69047619047619,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
247,15.54335260115607,71.0,71.0,143.13636363636363,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
248,15.54335260115607,71.0,71.0,124.95348837209302,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
249,15.54335260115607,71.0,71.0,132.70731707317074,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
250,15.54335260115607,71.0,71.0,118.79545454545455,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
251,15.54335260115607,71.0,71.0,115.36585365853658,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
252,15.54335260115607,71.0,71.0,142.7674418604651,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
253,15.54335260115607,71.0,71.0,149.36363636363637,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
254,15.54335260115607,71.0,71.0,120.84210526315789,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
255,15.54335260115607,71.0,71.0,129.35,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
256,15.54335260115607,71.0,71.0,122.58974358974359,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
257,15.54335260115607,71.0,71.0,128.54347826086956,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
258,15.54335260115607,71.0,71.0,122.6590909090909,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
259,15.54335260115607,71.0,71.0,115.66666666666667,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
260,15.54335260115607,71.0,71.0,134.30769230769232,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
261,15.54335260115607,71.0,71.0,99.25,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
262,15.54335260115607,71.0,71.0,113.4054054054054,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
263,15.54335260115607,71.0,71.0,123.11904761904762,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
264,15.54335260115607,71.0,71.0,126.85365853658537,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
265,15.54335260115607,71.0,71.0,124.48837209302326,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
266,15.54335260115607,71.0,71.0,112.3953488372093,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
267,15.54335260115607,71.0,71.0,145.89743589743588,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
268,15.54335260115607,71.0,71.0,113.34210526315789,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
269,15.54335260115607,71.0,71.0,115.25641025641026,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
270,15.54335260115607,71.0,71.0,117.4888888888889,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
271,15.54335260115607,71.0,71.0,114.225,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
272,15.54335260115607,71.0,71.0,146.52272727272728,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
273,15.54335260115607,71.0,71.0,119.11904761904762,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
274,15.54335260115607,71.0,71.0,137.95555555555555,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
275,15.54335260115607,71.0,71.0,116.25,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
276,15.54335260115607,71.0,71.0,127.4,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
277,15.54335260115607,71.0,71.0,120.25581395348837,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
278,15.54335260115607,71.0,71.0,105.29729729729729,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
279,15.54335260115607,71.0,71.0,117.68571428571428,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
280,15.54335260115607,71.0,71.0,113.8108108108108,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
281,15.54335260115607,71.0,71.0,152.7906976744186,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
282,15.54335260115607,71.0,71.0,135.17021276595744,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
283,15.54335260115607,71.0,71.0,119.78378378378379,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
284,15.54335260115607,71.0,71.0,130.3181818181818,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
285,15.54335260115607,71.0,71.0,130.1315789473684,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
286,15.54335260115607,71.0,71.0,137.0,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
287,15.54335260115607,71.0,71.0,127.6,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
288,15.54335260115607,71.0,71.0,115.125,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
289,15.54335260115607,71.0,71.0,141.22448979591837,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
290,15.54335260115607,71.0,71.0,110.17073170731707,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
291,15.54335260115607,71.0,71.0,142.14285714285714,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
292,15.54335260115607,71.0,71.0,116.88095238095238,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
293,15.54335260115607,71.0,71.0,122.69047619047619,"[[10, 7, 15], [2, 3, 6], [12, 11, 10, 13, 14], [15, 9], [2, 1], [7, 15, 8, 6, 4, 5]]"
