Generation,Best CP,Best CO,Best Score,Mean Score,Routes
569,12.029543994861914,91.0,219099.0,298897.3461538461,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
570,12.029543994861914,91.0,219099.0,277205.1153846154,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
571,12.029543994861914,91.0,219099.0,268177.9166666667,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
572,12.029543994861914,91.0,219099.0,265740.1538461539,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
573,12.029543994861914,91.0,219099.0,308720.85,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
574,12.029543994861914,91.0,219099.0,265124.9583333333,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
575,12.029543994861914,91.0,219099.0,312531.75,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
576,12.029543994861914,91.0,219099.0,302568.3829787234,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
577,12.029543994861914,91.0,219099.0,293816.325,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
578,12.029543994861914,91.0,219099.0,284781.89285714284,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
579,12.029543994861914,91.0,219099.0,283896.8076923077,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
580,12.029543994861914,91.0,219099.0,314933.3333333333,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
581,12.029543994861914,91.0,219099.0,288599.3918918919,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
582,12.029543994861914,91.0,219099.0,258960.16216216216,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
583,12.029543994861914,91.0,219099.0,264524.4090909091,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
584,12.029543994861914,91.0,219099.0,256906.16666666666,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
585,12.029543994861914,91.0,219099.0,275293.725,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
586,12.029543994861914,91.0,219099.0,281350.0,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
587,12.029543994861914,91.0,219099.0,269050.5,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
588,12.029543994861914,91.0,219099.0,265635.0967741936,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
589,12.029543994861914,91.0,219099.0,283867.9125,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
590,12.029543994861914,91.0,219099.0,282439.275,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
591,12.029543994861914,91.0,219099.0,255886.86486486485,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
592,12.029543994861914,91.0,219099.0,314549.25,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
593,12.029543994861914,91.0,219099.0,256448.22857142857,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
594,12.029543994861914,91.0,219099.0,298132.5,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
595,12.029543994861914,91.0,219099.0,282125.84210526315,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
596,12.029543994861914,91.0,219099.0,275558.5875,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
597,12.029543994861914,91.0,219099.0,264865.73076923075,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
598,12.029543994861914,91.0,219099.0,259372.65384615384,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
599,12.029543994861914,91.0,219099.0,259718.5125,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
600,12.029543994861914,91.0,219099.0,289368.2368421053,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
601,12.029543994861914,91.0,219099.0,246909.2441860465,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
602,12.029543994861914,91.0,219099.0,250591.828125,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
603,12.029543994861914,91.0,219099.0,285508.2631578947,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
604,12.029543994861914,91.0,219099.0,261680.45833333334,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
605,12.029543994861914,91.0,219099.0,275446.4605263158,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
606,12.029543994861914,91.0,219099.0,251913.7894736842,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
607,12.029543994861914,91.0,219099.0,252469.42307692306,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
608,12.029543994861914,91.0,219099.0,275709.65853658534,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
609,12.029543994861914,91.0,219099.0,258625.30263157896,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
610,12.029543994861914,91.0,219099.0,301557.4756097561,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
611,12.029543994861914,91.0,219099.0,276838.45454545453,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
612,12.029543994861914,91.0,219099.0,340351.0,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
613,12.029543994861914,91.0,219099.0,248747.7857142857,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
614,12.029543994861914,91.0,219099.0,255128.33823529413,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
615,12.029543994861914,91.0,219099.0,296894.1375,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
616,12.029543994861914,91.0,219099.0,263677.2162162162,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
617,12.029543994861914,91.0,219099.0,273799.28571428574,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
618,12.029543994861914,91.0,219099.0,277092.36486486485,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
619,12.029543994861914,91.0,219099.0,268374.70588235295,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
620,12.029543994861914,91.0,219099.0,260924.2894736842,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
621,12.029543994861914,91.0,219099.0,272522.96428571426,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
622,12.029543994861914,91.0,219099.0,271723.23529411765,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
623,12.029543994861914,91.0,219099.0,291316.0263157895,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
624,12.029543994861914,91.0,219099.0,287847.975,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
625,12.029543994861914,91.0,219099.0,319973.5125,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
626,12.029543994861914,91.0,219099.0,293289.0731707317,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
627,12.029543994861914,91.0,219099.0,268398.47142857144,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
628,12.029543994861914,91.0,219099.0,280428.5232558139,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
629,12.029543994861914,91.0,219099.0,263100.075,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
630,12.029543994861914,91.0,219099.0,267900.8780487805,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
631,12.029543994861914,91.0,219099.0,266197.2236842105,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
632,12.029543994861914,91.0,219099.0,253406.18181818182,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
633,12.029543994861914,91.0,219099.0,288253.54411764705,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
634,12.029543994861914,91.0,219099.0,254736.0,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
635,12.029543994861914,91.0,219099.0,294339.8780487805,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
636,12.029543994861914,91.0,219099.0,265392.3243243243,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
637,12.029543994861914,91.0,219099.0,257296.5,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
638,12.029543994861914,91.0,219099.0,286491.18292682926,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
639,12.029543994861914,91.0,219099.0,269320.64634146343,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
640,12.029543994861914,91.0,219099.0,246639.4411764706,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
641,12.029543994861914,91.0,219099.0,276014.78571428574,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
642,12.029543994861914,91.0,219099.0,273029.75,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
643,12.029543994861914,91.0,219099.0,298793.8214285714,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
644,12.029543994861914,91.0,219099.0,255089.5285714286,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
645,12.029543994861914,91.0,219099.0,251004.25,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
646,12.029543994861914,91.0,219099.0,322897.35,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
647,12.029543994861914,91.0,219099.0,263057.1,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
648,12.029543994861914,91.0,219099.0,291898.35714285716,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
649,12.029543994861914,91.0,219099.0,249018.8625,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
650,12.029543994861914,91.0,219099.0,289506.75,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
651,12.029543994861914,91.0,219099.0,286265.53571428574,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
652,12.029543994861914,91.0,219099.0,267522.6153846154,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
653,12.029543994861914,91.0,219099.0,285190.34210526315,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
654,12.029543994861914,91.0,219099.0,258039.85135135136,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
655,12.029543994861914,91.0,219099.0,258762.69512195123,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
656,12.029543994861914,91.0,219099.0,268755.64864864864,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
657,12.029543994861914,91.0,219099.0,277986.46428571426,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
658,12.029543994861914,91.0,219099.0,258491.36842105264,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
659,12.029543994861914,91.0,219099.0,289885.65789473685,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
660,12.029543994861914,91.0,219099.0,274032.85135135136,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
661,12.029543994861914,91.0,219099.0,277446.46428571426,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
662,12.029543994861914,91.0,219099.0,275462.3289473684,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
663,12.029543994861914,91.0,219099.0,305716.5,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
664,12.029543994861914,91.0,219099.0,295948.4285714286,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
665,12.029543994861914,91.0,219099.0,247811.44285714286,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
666,12.029543994861914,91.0,219099.0,269963.9516129032,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
667,12.029543994861914,91.0,219099.0,279966.11842105264,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
668,12.029543994861914,91.0,219099.0,259382.33333333334,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
669,12.029543994861914,91.0,219099.0,248485.32857142857,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
670,12.029543994861914,91.0,219099.0,264484.375,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
671,12.029543994861914,91.0,219099.0,269054.1818181818,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
672,12.029543994861914,91.0,219099.0,248041.8,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
673,12.029543994861914,91.0,219099.0,280461.64864864864,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
674,12.029543994861914,91.0,219099.0,258753.04285714286,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
675,12.029543994861914,91.0,219099.0,279358.7763157895,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
676,12.029543994861914,91.0,219099.0,279514.0657894737,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
677,12.029543994861914,91.0,219099.0,262088.33333333334,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
678,12.029543994861914,91.0,219099.0,281789.2297297297,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
679,12.029543994861914,91.0,219099.0,306866.3108108108,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
680,12.029543994861914,91.0,219099.0,274626.4864864865,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
681,12.029543994861914,91.0,219099.0,283816.8076923077,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
682,12.029543994861914,91.0,219099.0,259680.4054054054,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
683,12.029543994861914,91.0,219099.0,282683.7804878049,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
684,12.029543994861914,91.0,219099.0,264463.74418604653,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
685,12.029543994861914,91.0,219099.0,277197.03571428574,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
686,12.029543994861914,91.0,219099.0,284883.0,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
687,12.029543994861914,91.0,219099.0,263780.0,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
688,12.029543994861914,91.0,219099.0,253279.23076923078,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
689,12.029543994861914,91.0,219099.0,262818.60714285716,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
690,12.029543994861914,91.0,219099.0,260444.92307692306,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
691,12.029543994861914,91.0,219099.0,268276.65789473685,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
692,12.029543994861914,91.0,219099.0,286046.0131578947,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
693,12.029543994861914,91.0,219099.0,285021.84146341466,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
694,12.029543994861914,91.0,219099.0,280143.0,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
695,12.029543994861914,91.0,219099.0,279541.5882352941,"[[10, 13, 14], [15, 9], [2, 3, 6, 4, 5], [12, 11, 10, 7, 15, 6, 3, 2, 1], [3, 2, 4], [10, 8, 6, 15]]"
