Generation,Best CP,Best CO,Best CO_Score,Mean CO_Score,Routes
821,17.59858702633269,66.0,66.0,144.18,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
822,17.59858702633269,66.0,66.0,138.12,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
823,17.59858702633269,66.0,66.0,134.06,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
824,17.59858702633269,66.0,66.0,136.46,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
825,17.59858702633269,66.0,66.0,137.62745098039215,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
826,17.59858702633269,66.0,66.0,129.77083333333334,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
827,17.59858702633269,66.0,66.0,134.69387755102042,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
828,17.59858702633269,66.0,66.0,135.46938775510205,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
829,17.59858702633269,66.0,66.0,146.73469387755102,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
830,17.59858702633269,66.0,66.0,131.1304347826087,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
831,17.59858702633269,66.0,66.0,131.49019607843138,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
832,17.59858702633269,66.0,66.0,139.68,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
833,17.59858702633269,66.0,66.0,141.12,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
834,17.59858702633269,66.0,66.0,136.38,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
835,17.59858702633269,66.0,66.0,160.24489795918367,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
836,17.59858702633269,66.0,66.0,154.16,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
837,17.59858702633269,66.0,66.0,128.79166666666666,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
838,17.59858702633269,66.0,66.0,143.86,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
839,17.59858702633269,66.0,66.0,131.7450980392157,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
840,17.59858702633269,66.0,66.0,129.28,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
841,17.59858702633269,66.0,66.0,145.57142857142858,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
842,17.59858702633269,66.0,66.0,143.58,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
843,17.59858702633269,66.0,66.0,142.7843137254902,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
844,17.59858702633269,66.0,66.0,139.58695652173913,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
845,17.59858702633269,66.0,66.0,165.0612244897959,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
846,17.59858702633269,66.0,66.0,153.4313725490196,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
847,17.59858702633269,66.0,66.0,141.0612244897959,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
848,17.59858702633269,66.0,66.0,148.27450980392157,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
849,17.59858702633269,66.0,66.0,132.8,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
850,17.59858702633269,66.0,66.0,136.5,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
851,17.59858702633269,66.0,66.0,129.47916666666666,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
852,17.59858702633269,66.0,66.0,163.38,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
853,17.59858702633269,66.0,66.0,122.22448979591837,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
854,17.59858702633269,66.0,66.0,149.52,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
855,17.59858702633269,66.0,66.0,142.35416666666666,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
856,17.59858702633269,66.0,66.0,132.9607843137255,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
857,17.59858702633269,66.0,66.0,141.98,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
858,17.59858702633269,66.0,66.0,139.17021276595744,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
859,17.59858702633269,66.0,66.0,134.27450980392157,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
860,17.59858702633269,66.0,66.0,153.42,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
861,17.59858702633269,66.0,66.0,128.5744680851064,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
862,17.59858702633269,66.0,66.0,149.38,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
863,17.59858702633269,66.0,66.0,136.26,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
864,17.59858702633269,66.0,66.0,135.18,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
865,17.59858702633269,66.0,66.0,129.82,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
866,17.59858702633269,66.0,66.0,162.3265306122449,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
867,17.59858702633269,66.0,66.0,139.0,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
868,17.59858702633269,66.0,66.0,144.26530612244898,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
869,17.59858702633269,66.0,66.0,132.84313725490196,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
870,17.59858702633269,66.0,66.0,142.7,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
871,17.59858702633269,66.0,66.0,138.46,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
872,17.59858702633269,66.0,66.0,146.36170212765958,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
873,17.59858702633269,66.0,66.0,149.32,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
874,17.59858702633269,66.0,66.0,142.04,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
875,17.59858702633269,66.0,66.0,144.1,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
876,17.59858702633269,66.0,66.0,145.98,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
877,17.59858702633269,66.0,66.0,115.44680851063829,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
878,17.59858702633269,66.0,66.0,121.91836734693878,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
879,17.59858702633269,66.0,66.0,140.44,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
880,17.59858702633269,66.0,66.0,125.93877551020408,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
881,17.59858702633269,66.0,66.0,134.54901960784315,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
882,17.59858702633269,66.0,66.0,137.28571428571428,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
883,17.59858702633269,66.0,66.0,113.57142857142857,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
884,17.59858702633269,66.0,66.0,127.12244897959184,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
885,17.59858702633269,66.0,66.0,148.75,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
886,17.59858702633269,66.0,66.0,137.32,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
887,17.59858702633269,66.0,66.0,126.95833333333333,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
888,17.59858702633269,66.0,66.0,142.78,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
889,17.59858702633269,66.0,66.0,136.9795918367347,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
890,17.59858702633269,66.0,66.0,132.27083333333334,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
891,17.59858702633269,66.0,66.0,142.11764705882354,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
892,17.59858702633269,66.0,66.0,145.86274509803923,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
893,17.59858702633269,66.0,66.0,140.57142857142858,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
894,17.59858702633269,66.0,66.0,141.96,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
895,17.59858702633269,66.0,66.0,162.98,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
896,17.59858702633269,66.0,66.0,127.0,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
897,17.59858702633269,66.0,66.0,142.64,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
898,17.59858702633269,66.0,66.0,143.48979591836735,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
899,17.59858702633269,66.0,66.0,126.02,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
900,17.59858702633269,66.0,66.0,156.26,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
901,17.59858702633269,66.0,66.0,140.51020408163265,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
902,17.59858702633269,66.0,66.0,137.10204081632654,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
903,17.59858702633269,66.0,66.0,138.88,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
904,17.59858702633269,66.0,66.0,125.2,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
905,17.59858702633269,66.0,66.0,156.5,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
906,17.59858702633269,66.0,66.0,126.4,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
907,17.59858702633269,66.0,66.0,161.3469387755102,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
908,17.59858702633269,66.0,66.0,127.38,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
909,17.59858702633269,66.0,66.0,134.14,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
910,17.59858702633269,66.0,66.0,147.02,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
911,17.59858702633269,66.0,66.0,128.9387755102041,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
912,17.59858702633269,66.0,66.0,126.55102040816327,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
913,17.59858702633269,66.0,66.0,134.81632653061226,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
914,17.59858702633269,66.0,66.0,145.3,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
915,17.59858702633269,66.0,66.0,143.3125,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
916,17.59858702633269,66.0,66.0,127.22916666666667,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
917,17.59858702633269,66.0,66.0,120.71428571428571,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
918,17.59858702633269,66.0,66.0,131.8,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
919,17.59858702633269,66.0,66.0,138.62,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
920,17.59858702633269,66.0,66.0,139.8125,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
921,17.59858702633269,66.0,66.0,134.71428571428572,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
922,17.59858702633269,66.0,66.0,153.46938775510205,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
923,17.59858702633269,66.0,66.0,141.2391304347826,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
924,17.59858702633269,66.0,66.0,139.56,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
925,17.59858702633269,66.0,66.0,131.24,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
926,17.59858702633269,66.0,66.0,150.55102040816325,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
927,17.59858702633269,66.0,66.0,156.10638297872342,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
928,17.59858702633269,66.0,66.0,126.36734693877551,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
929,17.59858702633269,66.0,66.0,136.12244897959184,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
930,17.59858702633269,66.0,66.0,131.64,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
931,17.59858702633269,66.0,66.0,136.33333333333334,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
932,17.59858702633269,66.0,66.0,142.56,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
933,17.59858702633269,66.0,66.0,134.44897959183675,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
934,17.59858702633269,66.0,66.0,162.36,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
935,17.59858702633269,66.0,66.0,151.87234042553192,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
936,17.59858702633269,66.0,66.0,134.7058823529412,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
937,17.59858702633269,66.0,66.0,135.52941176470588,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
938,17.59858702633269,66.0,66.0,133.91836734693877,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
939,17.59858702633269,66.0,66.0,130.51063829787233,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
940,17.59858702633269,66.0,66.0,138.54,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
941,17.59858702633269,66.0,66.0,128.14,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
942,17.59858702633269,66.0,66.0,145.28571428571428,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
943,17.59858702633269,66.0,66.0,167.16,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
944,17.59858702633269,66.0,66.0,134.45098039215685,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
945,17.59858702633269,66.0,66.0,139.58333333333334,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
946,17.59858702633269,66.0,66.0,144.92156862745097,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
947,17.59858702633269,66.0,66.0,162.72,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
948,17.59858702633269,66.0,66.0,163.12,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
949,17.59858702633269,66.0,66.0,150.15686274509804,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
950,17.59858702633269,66.0,66.0,137.86,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
951,17.59858702633269,66.0,66.0,115.52083333333333,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
952,17.59858702633269,66.0,66.0,142.6,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
953,17.59858702633269,66.0,66.0,158.83333333333334,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
954,17.59858702633269,66.0,66.0,145.87755102040816,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
955,17.59858702633269,66.0,66.0,159.2156862745098,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
956,17.59858702633269,66.0,66.0,152.34,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
957,17.59858702633269,66.0,66.0,123.61224489795919,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
958,17.59858702633269,66.0,66.0,151.6734693877551,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
959,17.59858702633269,66.0,66.0,170.4313725490196,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
960,17.59858702633269,66.0,66.0,128.0,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
961,17.59858702633269,66.0,66.0,142.37254901960785,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
962,17.59858702633269,66.0,66.0,152.7608695652174,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
963,17.59858702633269,66.0,66.0,135.44897959183675,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
964,17.59858702633269,66.0,66.0,148.38,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
965,17.59858702633269,66.0,66.0,115.12,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
966,17.59858702633269,66.0,66.0,138.9795918367347,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
967,17.59858702633269,66.0,66.0,151.52,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
968,17.59858702633269,66.0,66.0,127.6734693877551,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
969,17.59858702633269,66.0,66.0,131.18367346938774,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
970,17.59858702633269,66.0,66.0,117.6875,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
971,17.59858702633269,66.0,66.0,137.98,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
972,17.59858702633269,66.0,66.0,125.81632653061224,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
973,17.59858702633269,66.0,66.0,150.38,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
974,17.59858702633269,66.0,66.0,148.0612244897959,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
975,17.59858702633269,66.0,66.0,132.74,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
976,17.59858702633269,66.0,66.0,126.02,"[[8, 15, 7, 10, 14, 13, 11, 12], [6, 8], [4, 5], [6, 3, 2], [4, 2, 1], [15, 9]]"
